index,市区町村コード,住所,種類,面積（㎡）,築年数,最寄駅：距離（分）,取引価格（総額）,divergence,ratio,signed_pct,direction,band,quantile_median,empirical_median,has_overlap,n_used,flag
22642,13114,東京都中野区本町,中古マンション等,35,40.0,5.0,33000000,0.480411422125962,1.4804114221259619,48.0411422125962,高値,中度,31088639.8646452,21000000.0,True,30,要人手査定
28490,13119,東京都板橋区蓮根,中古マンション等,50,52.0,5.0,30000000,0.4803677282705262,1.4803677282705263,48.03677282705262,高値,中度,29607354.565410525,20000000.0,True,30,要人手査定
4683,13104,東京都新宿区四谷本塩町,中古マンション等,40,7.0,5.0,77000000,0.48024022660034454,1.4802402266003445,48.024022660034454,高値,中度,79932972.2364186,54000000.0,True,30,要人手査定
21862,13114,東京都中野区中野,中古マンション等,125,33.0,8.0,100000000,0.4799075894683081,1.479907589468308,47.99075894683081,高値,中度,125792145.10480618,85000000.0,True,30,要人手査定
21871,13114,東京都中野区中野,中古マンション等,125,33.0,8.0,100000000,0.4799075894683081,1.479907589468308,47.99075894683081,高値,中度,125792145.10480618,85000000.0,True,30,要人手査定
5601,13104,東京都新宿区山吹町,中古マンション等,25,6.0,6.0,38000000,0.4796767810296247,0.5203232189703754,-47.967678102962466,安値,中度,37983594.9848374,73000000.0,True,30,要人手査定
37722,13212,東京都日野市百草,中古マンション等,50,56.0,20.0,5300000,0.4792903487352538,0.5207096512647462,-47.92903487352538,安値,中度,5337273.9254636485,10250000.0,True,30,要人手査定
2769,13103,東京都港区虎ノ門,中古マンション等,70,44.0,3.0,79000000,0.47920224755451885,1.4792022475545188,47.92022475545188,高値,中度,118336179.8043615,80000000.0,True,30,要人手査定
34934,13203,東京都武蔵野市関前,中古マンション等,20,18.0,26.0,11000000,0.4791458870663953,0.5208541129336046,-47.914588706639535,安値,中度,16406904.557408547,31500000.0,True,30,要人手査定
28586,13119,東京都板橋区南町,中古マンション等,35,32.0,7.0,37000000,0.47902377521722195,1.479023775217222,47.902377521722194,高値,中度,37715106.26803916,25500000.0,True,30,要人手査定
29521,13120,東京都練馬区栄町,中古マンション等,35,5.0,1.0,33000000,0.47878858142741887,1.4787885814274189,47.87885814274189,高値,中度,42145474.57068144,28500000.0,True,30,要人手査定
21174,13113,東京都渋谷区初台,中古マンション等,35,3.0,2.0,73000000,0.47876273531199515,0.5212372646880049,-47.876273531199516,安値,中度,62548471.76256058,120000000.0,True,30,要人手査定
38515,13220,東京都東大和市蔵敷,中古マンション等,60,55.0,8.0,4400000,0.4786977263203537,0.5213022736796463,-47.86977263203537,安値,中度,8340836.378874341,16000000.0,True,30,要人手査定
13228,13109,東京都品川区上大崎,中古マンション等,55,49.0,9.0,55000000,0.47863967232348137,1.4786396723234814,47.86396723234814,高値,中度,67278105.0907184,45500000.0,True,30,要人手査定
22269,13114,東京都中野区南台,中古マンション等,125,37.0,7.0,90000000,0.47860682703823165,1.4786068270382318,47.860682703823166,高値,中度,125681580.29824969,85000000.0,True,30,要人手査定
35253,13205,東京都青梅市新町,中古マンション等,80,17.0,27.0,18000000,0.4785852037509794,1.4785852037509795,47.85852037509794,高値,中度,20700192.852513712,14000000.0,True,30,要人手査定
6205,13104,東京都新宿区富久町,中古マンション等,30,54.0,5.0,33000000,0.47854379892026067,1.4785437989202606,47.85437989202607,高値,中度,31049419.777325474,21000000.0,True,30,要人手査定
2473,13102,東京都中央区湊,中古マンション等,30,22.0,6.0,43000000,0.47848582072333373,1.4784858207233338,47.84858207233337,高値,中度,48050789.173508346,32500000.0,True,30,要人手査定
27458,13119,東京都板橋区高島平,中古マンション等,45,48.0,6.0,12000000,0.4784604594954322,0.5215395405045679,-47.84604594954322,安値,中度,11995409.43160506,23000000.0,True,30,要人手査定
39630,13229,東京都西東京市西原町,中古マンション等,70,44.0,25.0,13000000,0.478404611820636,0.521595388179364,-47.8404611820636,安値,中度,13561480.092663465,26000000.0,True,30,要人手査定
6302,13104,東京都新宿区西新宿,中古マンション等,35,3.0,8.0,120000000,0.478388040088037,1.478388040088037,47.8388040088037,高値,中度,66527461.803961664,45000000.0,True,30,要人手査定
9048,13107,東京都墨田区墨田,中古マンション等,70,49.0,6.0,21000000,0.47833191573325246,0.5216680842667475,-47.833191573325244,安値,中度,22953395.70773689,44000000.0,True,30,要人手査定
19244,13112,東京都世田谷区代沢,中古マンション等,35,9.0,5.0,67000000,0.4783045287085148,1.4783045287085148,47.83045287085148,高値,中度,64306246.998820394,43500000.0,True,30,要人手査定
7847,13106,東京都台東区東上野,中古マンション等,55,5.0,5.0,120000000,0.47781496820486763,1.4778149682048676,47.781496820486765,高値,中度,120441919.90869671,81500000.0,True,30,要人手査定
13707,13109,東京都品川区東五反田,中古マンション等,75,3.0,7.0,180000000,0.477475145785924,1.4774751457859239,47.7475145785924,高値,中度,184684393.2232405,125000000.0,True,30,要人手査定
7688,13105,東京都文京区湯島,中古マンション等,55,8.0,4.0,130000000,0.4774676341232196,1.4774676341232196,47.746763412321954,高値,中度,134449554.70521298,91000000.0,True,30,要人手査定
17913,13111,東京都大田区東雪谷,中古マンション等,65,28.0,12.0,70000000,0.4774508185651076,1.4774508185651076,47.745081856510765,高値,中度,70178913.88184261,47500000.0,True,30,要人手査定
22386,13114,東京都中野区新井,中古マンション等,50,13.0,11.0,85000000,0.477287094974097,1.477287094974097,47.728709497409696,高値,中度,85682651.50849763,58000000.0,True,30,要人手査定
19733,13112,東京都世田谷区砧,中古マンション等,20,35.0,15.0,6800000,0.4772325666218306,0.5227674333781693,-47.72325666218306,安値,中度,7841511.500672541,15000000.0,True,30,要人手査定
37298,13211,東京都小平市小川東町,中古マンション等,40,43.0,5.0,9000000,0.4771471154243603,0.5228528845756397,-47.71471154243603,安値,中度,8627072.595498055,16500000.0,True,30,要人手査定
24614,13116,東京都豊島区東池袋,中古マンション等,90,25.0,8.0,140000000,0.4770024757675752,1.4770024757675753,47.70024757675752,高値,中度,147700247.57675752,100000000.0,True,30,要人手査定
19838,13112,東京都世田谷区池尻,中古マンション等,40,51.0,5.0,44000000,0.4769814820523212,1.4769814820523213,47.69814820523212,高値,中度,44309444.46156964,30000000.0,True,30,要人手査定
20521,13113,東京都渋谷区大山町,中古マンション等,75,7.0,5.0,150000000,0.47691797983072354,1.4769179798307235,47.691797983072355,高値,中度,199383927.27714768,135000000.0,True,30,要人手査定
29581,13120,東京都練馬区大泉町,中古マンション等,45,35.0,5.0,19000000,0.476612931086299,0.523387068913701,-47.6612931086299,安値,中度,18580240.946436387,35500000.0,True,30,要人手査定
25805,13117,東京都北区上十条,中古マンション等,25,35.0,13.0,10000000,0.4766101400620753,0.5233898599379248,-47.66101400620753,安値,中度,10206102.268789532,19500000.0,True,30,要人手査定
30940,13121,東京都足立区千住関屋町,中古マンション等,70,46.0,9.0,41000000,0.4764346679515341,1.476434667951534,47.64346679515341,高値,中度,39125518.70071565,26500000.0,True,30,要人手査定
30945,13121,東京都足立区千住関屋町,中古マンション等,70,46.0,9.0,44000000,0.4764346679515341,1.476434667951534,47.64346679515341,高値,中度,39125518.70071565,26500000.0,True,30,要人手査定
21091,13113,東京都渋谷区南平台町,中古マンション等,150,2.0,10.0,1000000000,0.4764241184956177,1.4764241184956177,47.642411849561775,高値,中度,501984200.28851,340000000.0,True,30,要人手査定
34363,13202,東京都立川市一番町,中古マンション等,80,42.0,19.0,12000000,0.47640905552280777,0.5235909444771922,-47.64090555228078,安値,中度,12827978.13969121,24500000.0,True,30,要人手査定
20196,13112,東京都世田谷区玉川,中古マンション等,65,16.0,6.0,150000000,0.4762526787071871,1.4762526787071872,47.625267870718716,高値,中度,139505878.13782918,94500000.0,True,30,要人手査定
7100,13105,東京都文京区水道,中古マンション等,20,45.0,11.0,14000000,0.4762196670289239,0.5237803329710761,-47.62196670289239,安値,中度,12046947.65833475,23000000.0,True,30,要人手査定
25751,13117,東京都北区王子,中古マンション等,75,8.0,6.0,97000000,0.4761489870748938,1.4761489870748938,47.61489870748938,高値,中度,95211609.66633065,64500000.0,True,30,要人手査定
18788,13112,東京都世田谷区奥沢,中古マンション等,85,2.0,2.0,220000000,0.47613321586404705,1.476133215864047,47.61332158640471,高値,中度,236181314.53824753,160000000.0,True,30,要人手査定
8714,13106,東京都台東区根岸,中古マンション等,30,54.0,4.0,29000000,0.4760666471185392,1.4760666471185393,47.60666471185392,高値,中度,28783299.618811514,19500000.0,True,30,要人手査定
20552,13113,東京都渋谷区幡ケ谷,中古マンション等,30,9.0,7.0,32000000,0.4760097848585936,0.5239902151414064,-47.60097848585936,安値,中度,32487393.338767197,62000000.0,True,30,要人手査定
13096,13109,東京都品川区大井,中古マンション等,70,7.0,5.0,180000000,0.475953638035662,1.475953638035662,47.5953638035662,高値,中度,177114436.56427944,120000000.0,True,30,要人手査定
20182,13112,東京都世田谷区太子堂,中古マンション等,120,18.0,10.0,280000000,0.47586080679293274,1.4758608067929329,47.586080679293275,高値,中度,191861904.88308126,130000000.0,True,30,要人手査定
15357,13110,東京都目黒区八雲,中古マンション等,50,58.0,15.0,20000000,0.4757721111100459,0.5242278888899541,-47.577211111004594,安値,中度,22279685.27782305,42500000.0,True,30,要人手査定
7904,13106,東京都台東区東上野,中古マンション等,45,6.0,5.0,68000000,0.47573742414710646,1.4757374241471064,47.573742414710644,高値,中度,82641295.75223796,56000000.0,True,30,要人手査定
22555,13114,東京都中野区中野,中古マンション等,105,60.0,5.0,55000000,0.4757075362244766,1.4757075362244765,47.57075362244766,高値,中度,81163914.49234621,55000000.0,True,30,要人手査定
2668,13103,東京都港区南麻布,中古マンション等,20,31.0,13.0,15000000,0.47567271924731264,0.5243272807526874,-47.567271924731266,安値,中度,15467654.782204278,29500000.0,True,30,要人手査定
21470,13113,東京都渋谷区渋谷,中古マンション等,45,23.0,10.0,120000000,0.47567103254034016,1.4756710325403402,47.567103254034016,高値,中度,118053682.60322721,80000000.0,True,30,要人手査定
36087,13207,東京都昭島市玉川町,中古マンション等,45,41.0,2.0,13000000,0.4756570191327401,0.5243429808672598,-47.56570191327401,安値,中度,11797717.069513347,22500000.0,True,30,要人手査定
20602,13113,東京都渋谷区代官山町,中古マンション等,65,55.0,10.0,90000000,0.4755104672906975,1.4755104672906976,47.55104672906975,高値,中度,90006138.50473255,61000000.0,True,30,要人手査定
19386,13112,東京都世田谷区玉堤,中古マンション等,40,51.0,12.0,13000000,0.4754199718911684,0.5245800281088316,-47.54199718911684,安値,中度,17311140.927591443,33000000.0,True,30,要人手査定
21644,13113,東京都渋谷区広尾,中古マンション等,60,44.0,8.0,98000000,0.47540138345911986,1.4754013834591198,47.540138345911984,高値,中度,97376491.30830191,66000000.0,True,30,要人手査定
13675,13109,東京都品川区西五反田,中古マンション等,70,12.0,8.0,130000000,0.474984325721975,1.474984325721975,47.4984325721975,高値,中度,138648526.61786565,94000000.0,True,30,要人手査定
39306,13225,東京都稲城市東長沼,中古マンション等,70,28.0,3.0,44000000,0.47489313121240845,1.4748931312124085,47.48931312124085,高値,中度,42771900.805159844,29000000.0,True,30,要人手査定
12991,13108,東京都江東区森下,中古マンション等,35,20.0,4.0,49000000,0.474787001094982,1.474787001094982,47.4787001094982,高値,中度,46455790.534491934,31500000.0,True,30,要人手査定
4691,13104,東京都新宿区市谷本村町,中古マンション等,55,21.0,5.0,120000000,0.4747161976196031,1.474716197619603,47.47161976196031,高値,中度,120189370.10599765,81500000.0,True,30,要人手査定
3706,13103,東京都港区元赤坂,中古マンション等,50,50.0,7.0,64000000,0.4745280137089258,0.5254719862910743,-47.45280137089258,安値,中度,36257567.05408412,69000000.0,True,30,要人手査定
10875,13108,東京都江東区豊洲,中古マンション等,115,17.0,6.0,230000000,0.47442529384643706,1.474425293846437,47.442529384643706,高値,中度,243280173.48466212,165000000.0,True,30,要人手査定
29704,13120,東京都練馬区石神井町,中古マンション等,105,24.0,1.0,140000000,0.47402716435059467,1.4740271643505947,47.40271643505947,高値,中度,114974118.81934638,78000000.0,True,30,要人手査定
21153,13113,東京都渋谷区千駄ケ谷,中古マンション等,65,3.0,1.0,280000000,0.47386618532125113,1.4738661853212511,47.38661853212511,高値,中度,257926582.43121895,175000000.0,True,30,要人手査定
213,13101,東京都千代田区東神田,中古マンション等,75,12.0,3.0,140000000,0.4738545085791639,0.5261454914208361,-47.38545085791639,安値,中度,134167100.31231321,255000000.0,True,30,要人手査定
36781,13209,東京都町田市忠生,中古マンション等,70,34.0,5.0,20000000,0.47381144714490253,0.5261885528550975,-47.381144714490254,安値,中度,19205882.179211058,36500000.0,True,30,要人手査定
34641,13202,東京都立川市羽衣町,中古マンション等,65,25.0,9.0,44000000,0.4736732382762415,1.4736732382762416,47.367323827624155,高値,中度,45683870.38656349,31000000.0,True,30,要人手査定
3388,13103,東京都港区港南,中古マンション等,25,18.0,14.0,26000000,0.4735683442015808,0.5264316557984192,-47.35683442015808,安値,中度,25005503.650424913,47500000.0,True,30,要人手査定
